FEATURE_ID,NAME_USED,SYNONYMS,INCHIKEY,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
3202,Tetradecanoic acid,"('Myristic acid', 'Tetradecanoic acid', 'N-tetradecanoic acid', 'Crodacid', 'N-tetradecoic acid')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']","['FOOD', 'ENDOGENOUS']","['FOOD', 'PERSONAL CARE']"
3209,Carbendazole,"('Carbendazim', 'Carbendazole', 'Bavistin', 'Mecarzole', 'Carbendazime')",,['Home maintenance'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INFO']
3235,Beta alanine,"('β-alanine', 'Beta-alanine', 'Abufene', 'Beta alanine', 'H-beta-ala-oh')",,['Cleaning products and household care'],['INDUSTRIAL'],"['FOOD', 'ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
3280,Erythrite,"('Meso-erythritol', 'Phycitol', 'Erythrit', 'Mesoerythritol', 'Erythrite')",,['Personal care'],['PERSONAL CARE'],['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
3293,Glycerin triacetate,"('Triacetin', 'Glyceryl triacetate', 'Glycerol triacetate', 'Glycerin triacetate', 'Enzactin')",URAYPUMNDPQOKB-UHFFFAOYSA-N,"['Raw materials', 'Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'MEDICAL', 'INDUSTRIAL']","['INDUSTRIAL', 'FOOD', 'PERSONAL CARE']","['FOOD', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3308,Phenylbenzimidazole sulfonic acid,"('Ensulizole', 'Phenylbenzimidazole sulfonic acid', 'Ultraviolet absorbent uv-t', 'Ensulizole [usan:usp:inn]', 'Ensulizole (usp/inn)')",,['Personal care'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
3327,Nio,"('Nio (dihydrochloride)', 'Nio', 'N5-iminoethyl-l-ornithine', 'N(g)-iminoethylornithine', '(2s)-2-amino-5-(1-aminoethylideneamino)pentanoic acid')",,"['Home maintenance', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
3345,Chlorohydric acid,"('Hydroxyamine (hydrochloride)', 'Hydrochloric acid', 'Hydrogen chloride', 'Muriatic acid', 'Chlorohydric acid')",,"['Home maintenance', 'Cleaning products and household care', 'Landscape/yard', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'ENDOGENOUS', 'FOOD']",['INDUSTRIAL'],"['ENDOGENOUS', 'INDUSTRIAL', 'FOOD']","['INDUSTRIAL', 'FOOD', 'PERSONAL CARE']"
3347,Turmeric,"('Curcumin', 'Diferuloylmethane', 'Natural yellow 3', 'Turmeric yellow', 'Turmeric')",,"['Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['FOOD'],['FOOD'],['FOOD'],"['FOOD', 'PERSONAL CARE']"
3377,Tricaprylin,"('Tricaprilin', 'Trioctanoin', 'Glyceryl trioctanoate', 'Tricaprylin', 'Glycerol trioctanoate')",VLPFTAMPNXLGLX-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'MEDICAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']",['FOOD'],"['MEDICAL', 'PERSONAL CARE', 'FOOD']"
3391,Dihydrofolliculin,"('Estradiol', 'β-estradiol', 'Beta-estradiol', 'Oestradiol', 'Dihydrofolliculin')",VOXZDWNPVJITMN-ZBRFXRBCSA-N,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
3396,Importal,"('Lactitol (monohydrate)', 'Lactitol', 'Importal', 'Lactitolum', 'Lacitol')",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']"
3397,Maltit,"('Maltitol', 'Maltisorb', 'Malbit', 'Maltit', 'Amalti syrup')",,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],['INFO'],['INFO']
3436,Trans-butenedioic acid,"('Di-ϲ-aminopropionitrile fumarate', 'β-aminopropionitrile fumarate', 'β-ammoniumpropionitrile hemifumarate', 'Fumaric acid', 'Trans-butenedioic acid')",VZCYOOQTPOCHFL-OWOJBTEDSA-N,"['Cleaning and safety', 'Raw materials']",['INDUSTRIAL'],"['FOOD', 'MEDICAL', 'ENDOGENOUS']","['FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'INDUSTRIAL']","['FOOD', 'MEDICAL', 'ENDOGENOUS', 'PERSONAL CARE', 'INDUSTRIAL']"
3437,Cis-butenedioic acid,"('Maleic acid', 'Cis-butenedioic acid', 'Toxilic acid', 'Maleinic acid', 'Malenic acid')",,"['Cleaning products and household care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL']","['FOOD', 'INDUSTRIAL']",['INDUSTRIAL'],['INDUSTRIAL']
3464,Betadex,"('β-cyclodextrin', 'Beta-cyclodextrin', 'Betadex', 'Cycloheptaamylose', 'Cyclomaltoheptaose')",WHGYBXFWUBPSRW-FOUAGVGXSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO']
3466,Povidone,"('Povidone iodine', 'N-vinyl-2-pyrrolidone', 'N-vinylpyrrolidone', 'N-vinyl-2-pyrrolidinone', 'Povidone')",,"['Construction and building materials', 'Home maintenance']",['INDUSTRIAL'],"['MEDICAL', 'PERSONAL CARE', 'FOOD', 'INDUSTRIAL']","['INDUSTRIAL', 'MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE', 'FOOD', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']"
3474,Omnizole,"('Thiabendazole', 'Tiabendazole', 'Mintezol', 'Equizole', 'Omnizole')",,['Arts and crafts/office supplies'],['INDUSTRIAL'],"['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO']
3479,Salicylanilide,"('Salicylanilide', 'N-phenylsalicylamide', 'Salinide', 'Salinidol', 'Benzamide, 2-hydroxy-n-phenyl-')",WKEDVNSFRWHDNR-UHFFFAOYSA-N,['Home maintenance'],['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],['INFO'],"['INDUSTRIAL', 'MEDICAL']"
3494,Adipinic acid,"('Adipic acid', 'Hexanedioic acid', 'Adipinic acid', 'Adilactetten', 'Acifloctin')",,"['Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'FOOD', 'MEDICAL']",['INDUSTRIAL'],"['INDUSTRIAL', 'FOOD']",['INFO']
3506,Carboxybenzene,"('Benzoic acid', 'Dracylic acid', 'Benzenecarboxylic acid', 'Carboxybenzene', 'Benzeneformic acid')",WPYMKLBDIGXBTP-UHFFFAOYSA-N,"['Batteries', 'Personal care', 'Laboratory supplies', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'MEDICAL']",['INFO'],"['FOOD', 'INDUSTRIAL', 'MEDICAL']",['INFO']
3508,Dithioglycerol,"('Dimercaprol', 'Dithioglycerol', 'Dithioglycerine', 'Dicaptol', 'Sulfactin')",WQABCVAJNWAXTE-UHFFFAOYSA-N,['Cleaning products and household care'],['INDUSTRIAL'],['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3516,Minalin,"('Pyrrole-2-carboxylic acid', 'Minaline', 'Minalin', 'Pyrrole-2-carboxylicacid', 'Pyrrole-2-carboxylate')",,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],['INFO'],['INFO']
3517,Phenylethanol,"('Phenylethyl alcohol', 'Phenethyl alcohol', 'Benzyl carbinol', 'Benzeneethanol', 'Phenylethanol')",,"['Cleaning products and household care', 'Pesticides', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']",['INFO'],['INFO']
3520,Terpinen-4-ol,"('Terpinen-4-ol', 'P-menth-1-en-4-ol', 'Terpinenol-4', 'Terpene-4-ol', 'Terpinine-4-ol')",,"['Cleaning products and household care', 'Vehicle']",['INDUSTRIAL'],"['FOOD', 'PERSONAL CARE', 'INFO']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']",['INFO']
3522,Coppertone,"('Homosalate', 'Homomenthyl salicylate', 'Coppertone', 'Heliopan', 'Heliophan')",WSSJONWNBBTCMG-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
3524,B-pinene,"('β-pinene', 'Beta-pinene', 'Nopinene', 'B-pinene', '(1s)-beta-pinene')",,['Cleaning products and household care'],['INDUSTRIAL'],"['FOOD', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3530,P-menth-1-en-8-ol,"('α-terpineol', 'Alpha-terpineol', 'Terpineol', 'P-menth-1-en-8-ol', 'Terpineol 350')",,"['Home maintenance', 'Cleaning products and household care', 'Vehicle', 'Cleaning and safety', 'Arts and crafts/office supplies']",['INDUSTRIAL'],"['PERSONAL CARE', 'FOOD']",['FOOD'],"['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']"
3534,Phenylcarbinol,"('Benzyl alcohol', 'Benzenemethanol', 'Phenylmethanol', 'Phenylcarbinol', 'Benzoyl alcohol')",,"['Home maintenance', 'Raw materials', 'Cleaning products and household care', 'Personal care', 'Arts and crafts/office supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3544,Octylic acid,"('Octanoic acid', 'Caprylic acid', 'N-octanoic acid', 'Octylic acid', 'N-caprylic acid')",WWZKQHOCKIZLMA-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'MEDICAL']","['FOOD', 'INDUSTRIAL']","['FOOD', 'ENDOGENOUS', 'INDUSTRIAL', 'MEDICAL']",['INFO']
3567,Glyphosphate,"('Glyphosate', 'N-(phosphonomethyl)glycine', 'N-phosphonomethyl-glycine', 'Roundup', 'Glyphosphate')",,['Landscape/yard'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
3579,Triclosan,"('Triclosan', 'Cloxifenolum', 'Irgasan', 'Triclosanum', 'Irgasan dp300')",XEFQLINVKFYRCS-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL', 'FOOD']","['PERSONAL CARE', 'INDUSTRIAL']"
3610,Limonene,"('Limonene', '(s)-limonene', '(s)-1-methyl-4-(prop-1-en-2-yl)cyclohex-1-ene', '(4s)-limonene', 'S-limonene')",XMGQYMWWDOXHJM-JTQLQIEISA-N,"['Vehicle', 'Personal care', 'Pesticides', 'Manufactured formulations', 'Arts and crafts/office supplies', 'Home maintenance', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3617,Eusolex 9020,"('Avobenzone', 'Parsol 1789', 'Butyl methoxydibenzoylmethane', 'Escalol 517', 'Eusolex 9020')",XNEFYCZVKIDDMS-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
3618,"Benzene-1,2-dicarboxylic acid","('Phthalic acid', 'Benzene-1,2-dicarboxylic acid', 'O-phthalic acid', 'Pathalic acid', 'O-dicarboxybenzene')",,['Cleaning products and household care'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
3624,Taurine,"('Taurine', 'Ethanesulfonic acid, 2-amino-', 'Tauphon', 'O-due', 'Taufon')",XOAAWQZATWQOTB-UHFFFAOYSA-N,"['Raw materials', 'Personal care', 'Pet care']","['PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']"
3629,Talmon,"('Maltol', 'Larixinic acid', 'Palatone', 'Talmon', 'Larixic acid')",,"['Cleaning products and household care', 'Raw materials', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO'],['INFO']
3646,Carbonyldiamide,"('Urea', 'Carbamide', 'Carbonyldiamide', 'Isourea', 'Ureophil')",XSQUKJJJFZCRTK-UHFFFAOYSA-N,"['Landscape/yard', 'Raw materials', 'Personal care', 'Furniture and furnishings', 'Manufactured formulations', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'INDUSTRIAL', 'MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO'],"['ENDOGENOUS', 'MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
3652,Cystein,"('Cysteine', 'Cystein', '(s)-2-amino-3-mercaptopropanoic acid', '(2s)-2-amino-3-sulfanylpropanoic acid', 'Zystein')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS', 'INDUSTRIAL', 'PERSONAL CARE', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'PERSONAL CARE']"
3704,Acesulfame potassium,"('Acesulfame (potassium)', 'Acetosulfam', 'Acesulfamum', 'Acesulfamo', 'Acesulfame potassium')",YGCFIWIQZPHFLU-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'INDUSTRIAL']",['FOOD'],['FOOD'],['FOOD']
3709,Salonil,"('Salicylic acid', 'O-hydroxybenzoic acid', 'O-carboxyphenol', 'Rutranex', 'Salonil')",YGSDEFSMJLZEOE-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
3726,Qutenza,"('Capsaicin', '(e)-capsaicin', 'Zostrix', 'Qutenza', 'Styptysat')",,['Pesticides'],['INDUSTRIAL'],"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']",['MEDICAL']
3738,Methyl nicotinate,"('Methyl nicotinate', 'Methyl pyridine-3-carboxylate', 'Nikomet', 'Methylnicotinate', 'Methyl-nicotinate')",YNBADRVTZLEFNH-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE', 'FOOD']"
3796,Alpha-tocopheryl acetate,"('α-tocopherol acetate', 'Vitamin e acetate', 'Alpha-tocopherol acetate', 'Tocopherol acetate', 'Alpha-tocopheryl acetate')",,"['Pet care', 'Personal care']","['PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE', 'FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'FOOD']"
3811,Germall 115,"('Imidazolidinyl urea', 'Germall 115', 'Imidurea [nf]', ""Methanebis(n,n'-(5-ureido-2,4-diketotetrahydroimidazole)-n,n-dimethylol)"", 'Imidurea (nf)')",,['Personal care'],['PERSONAL CARE'],['PERSONAL CARE'],"['INDUSTRIAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL']",['PERSONAL CARE']
3817,Glutamine,"('Glutamine', 'H-d-gln-oh', '(r)-2,5-diamino-5-oxopentanoic acid', '(2r)-2-amino-4-carbamoylbutanoic acid', '(2r)-2,5-diamino-5-oxopentanoic acid')",,['Raw materials'],['INDUSTRIAL'],"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL', 'PERSONAL CARE']"
3819,Levoglutamide,"('Glutamine', 'Glutamic acid 5-amide', 'Levoglutamide', 'Glutamic acid amide', 'H-gln-oh')",,['Raw materials'],['INDUSTRIAL'],['INFO'],['INFO'],"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD', 'MEDICAL']"
3826,Draconic acid,"('P-anisic acid', 'Draconic acid', 'P-methoxybenzoic acid', 'Benzoic acid, 4-methoxy-', 'Para-anisic acid')",,['Personal care'],['PERSONAL CARE'],"['FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3829,Minoximen,"('Minoxidil', 'Rogaine', 'Loniten', 'Regaine', 'Minoximen')",ZIMGGGWCDYVHOY-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
3873,Elaidic acid,"('Elaidic acid', 'Trans-oleic acid', 'Trans-9-octadecenoic acid', '(e)-octadec-9-enoic acid', '(e)-oleic acid')",,['Arts and crafts/office supplies'],['INDUSTRIAL'],"['FOOD', 'INDUSTRIAL']",['FOOD'],"['FOOD', 'INDUSTRIAL']",['FOOD']
3874,Oleate,"('Oleic acid', 'Cis-9-octadecenoic acid', '(z)-octadec-9-enoic acid', 'Oleate', 'Elaidoic acid')",ZQPPMHVWECSIRJ-MDZDMXLPSA-N,['Arts and crafts/office supplies'],['INDUSTRIAL'],"['FOOD', 'ENDOGENOUS', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3888,N-propyl gallate,"('Propyl gallate', 'Propyl 3,4,5-trihydroxybenzoate', 'N-propyl gallate', 'Tenox pg', 'Progallin p')",ZTHYODDOHIVTJV-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
3909,Cumarin,"('Coumarin', 'Cumarin', 'Chromen-2-one', 'Rattex', 'Tonka bean camphor')",ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Pesticides']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
3918,Alledryl,"('Dimenhydrinate', 'Diphenhydramine', 'Benadryl', 'Benzhydramine', 'Alledryl')",ZZVUWRFHKOJYTH-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
3923,Phisohex,"('Hexachlorophene', 'Hexachlorofen', 'Hexachlorophen', 'Nabac', 'Phisohex')",ACGUYXCXAPNIKK-UHFFFAOYSA-N,['Arts and crafts/office supplies'],['INDUSTRIAL'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'PERSONAL CARE']"
3926,Coq10,"('Coenzyme q10', 'Ubidecarenone', 'Ubiquinone-10', 'Coq10', 'Ubiquinone 50')",,['Personal care'],['PERSONAL CARE'],"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'MEDICAL', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE']"
3933,Altax,"('Thiofide', 'Altax', 'Dibenzothiazyl disulfide', 'Benzothiazyl disulfide', 'Benzothiazole disulfide')",,['Construction and building materials'],['INDUSTRIAL'],['INFO'],['INFO'],['INFO'],['INDUSTRIAL']
3963,Lactoflavin,"('Riboflavin', 'Vitamin b2', 'Lactoflavin', 'Riboflavine', 'Vitamin g')",AUNGANRZJHBGPY-SCRDCRAPSA-N,"['Pet care', 'Personal care', 'Raw materials']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'MEDICAL', 'INDUSTRIAL']",['FOOD'],"['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO']
3964,Ribocrisina,"('Hyflavin', 'Dermadram', 'Fiboflavin', 'Aqua-flave', 'Ribocrisina')",AUNGANRZJHBGPY-SCRDCRAPSA-N,"['Pet care', 'Personal care', 'Raw materials']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO'],"['MEDICAL', 'ENDOGENOUS', 'FOOD', 'INDUSTRIAL']",['INFO']
3971,Threonine,"('Threonine', 'H-dl-thr-oh', 'H-dl-allo-thr-oh', 'Threonine, dl-', 'Allothreonine, d-')",AYFVYJQAPQTCCC-GBXIJSLDSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],['INFO']
3978,N-propyl alcohol,"('Propanol', 'Propan-1-ol', 'Propyl alcohol', 'N-propanol', 'N-propyl alcohol')",,"['Home maintenance', 'Specialty occupational products', 'Cleaning products and household care', 'Electronics/small appliances', 'Pet care', 'Personal care', 'Arts and crafts/office supplies', 'Pesticides']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'FOOD']","['INDUSTRIAL', 'FOOD']","['FOOD', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']"
3983,Apple acid,"('Malate', 'Malate dianion', 'Malate(2-)', 'Apple acid', 'Hydroxybutanedioate')",BJEPYKJPYRNKOW-UHFFFAOYSA-N,"['Personal care', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'ENDOGENOUS']",['INFO'],"['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']",['INFO']
3985,".beta.-d-glucopyranoside, 4-hydroxyphenyl","('P-hydroxyphenyl .beta.-d-glucoside', 'Hydroquinone .beta.-d-glucopyranoside', 'P-hydroxyphenyl .beta.-d-glucopyranoside', 'Hydroquinone-beta-d-glucopyranoside', '.beta.-d-glucopyranoside, 4-hydroxyphenyl')",BJRNKVDFDLYUGJ-RMPHRYRLSA-N,['Personal care'],['PERSONAL CARE'],['INFO'],['INFO'],['INFO'],"['FOOD', 'PERSONAL CARE']"
4016,Dyclothane,"('Dyclonine hydrochloride', 'Dyclonine hcl', 'Dyclone', 'Dyclocaine hydrochloride', 'Dyclothane')",,['Personal care'],['PERSONAL CARE'],['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']",['MEDICAL']
4017,N-acetyltyrosine,"('N-acetyltyrosine', 'N-acetyl-dl-tyrosine', 'N-acetyl-4-hydroxyphenylalanine', 'Tyrosine, n-acetyl-', 'Tyrosine, n-acetyl-, l-')",CAHKINHBCWCHCF-JTQLQIEISA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'MEDICAL']",['FOOD'],"['MEDICAL', 'FOOD']","['MEDICAL', 'PERSONAL CARE']"
4023,Indigotindisulfonate sodium,"('Indigo carmine', 'Acid blue 74', 'Indigocarmine', 'Indigotindisulfonate sodium', 'C.i. acid blue 74')",,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'FOOD', 'PERSONAL CARE']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO']
4026,Celin,"('Ascorbic acid', 'Erythro-hex-2-enonic acid, gamma-lactone', 'Erycorbin', 'Celin', 'Neo-cebicure')",CIWBSHSKHKDKBQ-JLAZNSOCSA-N,"['Pet care', 'Personal care', 'Raw materials', 'Laboratory supplies']","['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],['INFO'],['INFO'],['INFO']
4045,Carbaril,"('Carbaril', 'Sevin', 'Naphthalen-1-yl methylcarbamate', 'Arilat', 'Caprolin')",CVXBEEMKQHEXEN-UHFFFAOYSA-N,"['Pet care', 'Pesticides']",['INDUSTRIAL'],"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']"
4049,Sugar,"('Hex-2-ulofuranosyl hexopyranoside', 'Sugar', '.alpha.-d-glucopyranoside, .beta.-d-fructofuranosyl', 'Alpha-d-glucopyranoside, beta-d-fructofuranosyl', 'Zucker')",CZMRCDWAGMRECN-UGDNZRGBSA-N,"['Landscape/yard', 'Raw materials', 'Personal care', 'Pesticides', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']",['FOOD'],['FOOD'],['FOOD'],"['FOOD', 'PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']"
4060,Chloromethylisothiazolinone,"('Methylchloroisothiazolinone', 'Chloromethylisothiazolinone', 'Kathon cg 5243', 'Bioace', 'Kathon ixe')",,"['Home maintenance', 'Cleaning and safety', 'Cleaning products and household care', 'Pet care', 'Vehicle', 'Personal care', 'Arts and crafts/office supplies']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']","['INDUSTRIAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL']"
